fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year_x,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,rank,studio,lifetime_gross,year_y
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5377,Atl,5979011,1988
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5441,WB,5727130,1997
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7162,SPC,1444588,2005
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7332,RAtt.,1270847,2015
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7938,Men.,832378,2017
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8016,Saban,779820,2016
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9708,Gold.,230600,2009
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10131,ADC,170000,2017
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10476,Vari.,135739,2011
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10509,Eros,132498,2003
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10603,SPC,125120,2009
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10764,BM,111682,2015
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10955,Magn.,100343,2012
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11691,Strand,59954,2011
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11906,Reg.,52384,2008
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12597,Rocket,32771,2011
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13293,Leis.,20523,2006
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15290,Pict.,3013,2005
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15657,7Arts,853,2010
titles04/index.html.12339,tt1517177,,,http://www.imdb.com/title/tt1517177/,6.8,3463.0,7140.0,2010.0,video.movie,8,9,4,15,13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15720,Magn.,422,2017
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,175,WB,210614939,2007
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,289,Sony,166112167,2009
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,742,WB,95020213,2013
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,917,Sony,81159365,2008
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1027,WB,74865517,1979
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1072,MGM/W,71985628,2007
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2029,MGM,40400657,1984
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2329,Sum.,35014192,2011
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2530,Uni.,31755742,1979
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2532,Focus,31749894,2009
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3730,Mira.,16757163,1998
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4866,Gold.,8430492,1984
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5377,Atl,5979011,1988
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5441,WB,5727130,1997
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7162,SPC,1444588,2005
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7332,RAtt.,1270847,2015
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7938,Men.,832378,2017
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8016,Saban,779820,2016
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9708,Gold.,230600,2009
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10131,ADC,170000,2017
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10476,Vari.,135739,2011
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10509,Eros,132498,2003
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10603,SPC,125120,2009
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10764,BM,111682,2015
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10955,Magn.,100343,2012
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11691,Strand,59954,2011
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11906,Reg.,52384,2008
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12597,Rocket,32771,2011
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13293,Leis.,20523,2006
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15290,Pict.,3013,2005
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15657,7Arts,853,2010
titles04/index.html.1436,tt0048918,,,http://www.imdb.com/title/tt0048918/,7.0,1679.0,5400.0,1956.0,video.movie,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15720,Magn.,422,2017
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,175,WB,210614939,2007
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,289,Sony,166112167,2009
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,742,WB,95020213,2013
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,917,Sony,81159365,2008
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1027,WB,74865517,1979
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1072,MGM/W,71985628,2007
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2029,MGM,40400657,1984
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2329,Sum.,35014192,2011
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2530,Uni.,31755742,1979
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2532,Focus,31749894,2009
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3730,Mira.,16757163,1998
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4866,Gold.,8430492,1984
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5377,Atl,5979011,1988
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5441,WB,5727130,1997
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7162,SPC,1444588,2005
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7332,RAtt.,1270847,2015
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7938,Men.,832378,2017
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8016,Saban,779820,2016
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9708,Gold.,230600,2009
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10131,ADC,170000,2017
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10476,Vari.,135739,2011
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10509,Eros,132498,2003
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10603,SPC,125120,2009
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10764,BM,111682,2015
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10955,Magn.,100343,2012
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11691,Strand,59954,2011
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11906,Reg.,52384,2008
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12597,Rocket,32771,2011
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13293,Leis.,20523,2006
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15290,Pict.,3013,2005
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15657,7Arts,853,2010
titles04/index.html.9179,tt0443424,,,http://www.imdb.com/title/tt0443424/,7.7,2202.0,660.0,2005.0,video.movie,4,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15720,Magn.,422,2017
titles02/index.html.2800,tt0469903,theexpress,the express,http://www.imdb.com/title/tt0469903/,7.3,12791.0,7800.0,2008.0,video.movie,1,2,36,155,43,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4684,Uni.,9793406,2008
titles02/index.html.2819,tt0092563,angelheart,angel heart,http://www.imdb.com/title/tt0092563/,7.4,50540.0,6780.0,1987.0,video.movie,1,3,31,80,219,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3681,TriS,17185632,1987
titles02/index.html.2821,tt1038988,rec,rec,http://www.imdb.com/title/tt1038988/,7.5,100652.0,4680.0,2007.0,video.movie,16,8,14,219,353,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12853,Magn.,27766,2010
titles03/index.html.5494,tt1245112,rec,rec,http://www.imdb.com/title/tt1245112/,6.6,42496.0,5100.0,2009.0,video.movie,5,3,10,5,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12853,Magn.,27766,2010
titles02/index.html.2847,tt0265086,blackhawkdown,black hawk down,http://www.imdb.com/title/tt0265086/,7.7,226441.0,8520.0,2001.0,video.movie,8,28,100,1102,1079,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,605,SonR,108638745,2001
titles02/index.html.2851,tt0418689,flagsofourfathers,flags of our fathers,http://www.imdb.com/title/tt0418689/,7.1,84617.0,7920.0,2006.0,video.movie,15,15,67,517,406,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2403,P/DW,33602376,2006
titles02/index.html.2854,tt1876277,intothewhite,into the white,http://www.imdb.com/title/tt1876277/,7.1,10324.0,6000.0,2012.0,video.movie,0,0,2,115,26,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15680,Magn.,704,2013
titles02/index.html.286,tt0103639,aladdin,aladdin,http://www.imdb.com/title/tt0103639/,8.0,176939.0,5400.0,1992.0,video.movie,24,15,34,337,212,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,BV,217350219,1992
titles02/index.html.2899,tt0204797,aladdin,aladdin video game,http://www.imdb.com/title/tt0204797/,7.2,78.0,,1993.0,game,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,BV,217350219,1992
titles02/index.html.2871,tt2014338,sidebyside,side by side,http://www.imdb.com/title/tt2014338/,7.7,7811.0,5940.0,2012.0,video.movie,0,0,14,223,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11719,Trib.,58825,2012
titles02/index.html.2878,tt0458339,captainamericathefirstavenger,captain america the first avenger,http://www.imdb.com/title/tt0458339/,6.8,280412.0,7440.0,2011.0,video.movie,2,19,138,11496,591,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,254,Par.,176654505,2011
